study_hours_per_day,attendance_rate,previous_grades,sleep_hours,extracurricular_hours,parental_education,internet_access,tutoring,family_income,motivation_level,gender,school_type,distance_to_school_km,teacher_quality,stress_level,performance
2.774596493519146,76.04016505554375,70.69459472578949,7.467236288196685,0.23059677554211722,Bachelor,No,No,Low,High,Female,Private,0.5595387078355969,Low,3.61099367723038,At Risk
4.553009963309352,64.1739366999412,56.658218798588294,5.218352140123709,3.1361690798142448,Bachelor,Yes,Yes,Low,Low,Female,Public,1.255374540079549,High,5.457698416191815,Average
3.409991781508959,77.65231308209097,63.0490955966957,6.404015121172957,2.0660035232400498,Bachelor,Yes,Yes,Medium,High,Male,Public,3.5026475493197733,Medium,7.703914610796916,High Performer
4.043117234402226,66.79979873119102,90.03604288739497,7.801547347954575,2.506921967481728,High School,Yes,No,Low,Medium,Male,Private,8.873834186857291,Low,3.3273230006707446,At Risk
5.917677793910948,70.9251733451092,50.86162991312186,7.13664040938387,1.4405736656645325,High School,No,No,Low,High,Male,Public,0.7978163601949755,Low,6.658447171274224,At Risk
4.286648602029855,100.0,89.22168186064778,5.722690030331021,1.559355278945902,High School,Yes,Yes,Low,Medium,Female,Public,3.9666968697518716,Medium,6.041121591687739,High Performer
4.069654822234223,95.10691577685522,60.16957768261912,7.009409734276628,2.3450766862007937,High School,Yes,No,Low,Medium,Male,Private,6.210807175881447,Medium,4.920966915536878,Average
1.960215788530121,55.506281446086035,84.88148163642617,4.702697027134535,0.6031392411130094,PhD,Yes,Yes,Medium,High,Male,Private,9.851867626296517,Medium,3.013132801733769,Average
5.119380349040831,87.44598626818762,43.89777485753693,8.725401093847445,1.5704114787039969,High School,Yes,Yes,High,High,Female,Public,13.710535046733847,Medium,3.5511204797934486,High Performer
4.968226271711613,87.17094831737388,73.78856301746974,6.692073970755623,0.9684637833458551,High School,Yes,No,Medium,Low,Male,Public,7.67721917685968,Medium,5.578902145701317,High Performer
7.24488208495819,57.776050668710724,53.94844796078567,8.677824916382988,0.9313174272907829,Bachelor,Yes,No,Medium,Low,Male,Public,5.2896804582758,Medium,2.1533264102372267,Average
3.5383326475704986,87.2816646563229,43.77099212113718,6.210202469355935,0.0,Bachelor,Yes,Yes,Low,Medium,Female,Public,2.842450992943401,Low,5.261487718036499,At Risk
4.328725491495908,98.06897877618829,68.27801063616418,6.214636017390125,3.6071919073759995,High School,Yes,No,Low,High,Male,Public,0.5945379559698859,Medium,6.082101968123326,High Performer
4.374075525566133,58.16182790633379,80.14207682893954,5.8537198200432305,1.1761534962154774,Master,No,Yes,Low,Medium,Male,Public,6.184842668559563,High,6.970440345618202,Average
6.366179919645211,61.237457684786044,52.325878421097556,8.314260897539613,3.39605126619626,Master,Yes,Yes,Medium,Medium,Male,Public,24.62502117343112,Low,2.203285851079555,High Performer
3.857056701419572,90.26492200265254,42.51476059312398,5.935853264007286,3.2825507856731506,High School,Yes,Yes,Medium,Medium,Female,Public,6.67345687336928,High,7.632494594322548,Average
4.418532288655509,79.07242966238472,63.62232853497567,7.9668931486227645,0.45680035218020776,High School,No,Yes,Medium,High,Female,Public,0.5,Medium,8.390726988359871,High Performer
4.911844764574809,83.27214412859286,63.68847006834228,6.426321403496065,0.6939065171925851,Master,No,No,Medium,Medium,Male,Public,3.4284748672231964,High,5.820303135427188,Average
4.279913684734537,80.10883824600745,73.22479441331748,4.03605505016257,5.072603551226821,Master,No,No,Low,Medium,Male,Public,4.76797263971539,Low,2.923902837150679,Average
3.3303495781742076,80.86043881392216,79.24391857046733,6.144528898320301,4.101111130312573,Bachelor,No,Yes,High,High,Male,Public,5.850662845973961,High,4.343781423279518,High Performer
4.291134989347461,55.102918075333754,64.10877228091259,5.231337678455728,1.962177784006275,High School,No,No,Medium,Medium,Female,Private,6.359934981535237,Medium,4.904805509762986,At Risk
5.610447624789658,90.70976559932173,92.83254972191395,7.050854085523507,2.3088477277008193,Bachelor,Yes,No,Medium,Medium,Male,Public,4.083453845622864,Medium,5.540927017461113,High Performer
2.4602270508834096,92.54384988641661,68.36352116802938,5.214388396488265,1.2429843164633736,Bachelor,No,No,Medium,Medium,Female,Public,1.2638939243594358,Medium,5.0439631052872045,At Risk
4.199454511220314,71.55913883897958,59.803602409896506,8.388962651071925,2.518823257040408,High School,No,No,Medium,Medium,Male,Private,14.253889738001014,Low,5.562330285789233,At Risk
2.94981877759124,74.34784575279207,40.82648961345758,6.863386209470459,1.1393817191330342,Bachelor,Yes,Yes,High,Medium,Female,Public,5.964611560428522,High,4.8185064853217545,At Risk
5.792569943387264,52.03338746166417,61.06010719525749,6.733606007861892,0.0,Bachelor,Yes,No,High,Low,Female,Private,1.3514380971726747,Medium,5.530214189024486,At Risk
1.715219642824338,82.71382134026753,59.95419581883296,7.983838206681374,0.4141330561867389,High School,No,No,Medium,Medium,Female,Public,1.9454139130106365,Low,4.078953157677372,At Risk
3.1616172290926174,83.58086162571216,79.40457194422206,8.445860401113794,2.025311297420705,Master,Yes,No,Medium,Medium,Male,Public,12.750597911792896,Low,4.323626566035063,Average
4.565817812596781,74.06713474501034,71.93725436100281,6.969851872345522,0.6427193173968948,Master,No,No,Low,Medium,Female,Public,10.923351961466569,Low,3.847949659046664,Average
6.348286043851511,91.86530039805754,47.30946317551074,5.843199550676064,1.9192670421037585,High School,Yes,Yes,High,Medium,Male,Public,2.59720009307646,Medium,8.834519069008143,Average
3.901374608390518,69.98884153530089,67.58381579616557,4.339045575831806,0.7104067526805644,Master,Yes,No,Medium,Medium,Male,Public,0.5,Medium,7.9278015723486455,At Risk
3.1672007099602024,83.469088888404,75.0729675759358,5.97092536444723,1.061175292997608,High School,Yes,Yes,Low,Medium,Male,Public,0.5,Medium,6.110588380027232,High Performer
6.821735604160885,59.705034919618264,87.92047039081748,6.0741816300280576,3.02379836769583,Master,Yes,Yes,Medium,Medium,Female,Public,1.6698049985174204,Medium,7.650617994535477,High Performer
1.827979149375634,74.64671773688643,78.31255951121089,7.160586179488445,2.2969766571681256,High School,Yes,Yes,Low,Medium,Female,Private,4.959413514149972,Medium,6.5969226779557655,At Risk
0.7017910650698771,72.38468613145746,76.41269981467217,6.48227967829296,1.9884026944239834,High School,Yes,No,Medium,Medium,Female,Public,4.387690008040871,Medium,5.36254231902811,At Risk
4.6600216750799985,78.37961883061412,65.90128991922745,8.031899458077142,3.0547567676847813,Bachelor,Yes,Yes,Medium,High,Female,Public,5.023257643842724,Low,1.9888573179606328,High Performer
3.2469186634710834,69.45709606749962,70.82468008135174,6.080525093093966,2.576730312016817,Bachelor,Yes,No,Medium,Medium,Male,Public,6.3165439119668685,Medium,4.4756721597497195,Average
2.46815077430393,73.02791106492498,83.74257351059238,6.914438249720587,3.735875949501641,Master,Yes,Yes,Low,Medium,Female,Public,0.5,Low,4.329924215963296,High Performer
5.06253467094903,87.3907075716226,45.00833903780526,8.775981164795335,1.4481688852218317,High School,Yes,No,High,Medium,Female,Private,0.5551360117248965,High,2.7338496538156862,High Performer
4.365701070656798,68.44853644142674,59.75841009174566,7.51273782093245,1.4844380257669896,High School,Yes,Yes,High,Medium,Female,Public,2.227401608218786,Medium,2.027675450786768,Average
3.1538820538949075,50.90134348891981,53.41146876865639,6.909943687467154,0.43866888033038576,Bachelor,Yes,No,High,Medium,Male,Public,0.8412649097126539,High,5.98543869313405,At Risk
2.0795434019936585,100.0,70.68729678089186,6.097083337097234,1.4852231391530963,Bachelor,Yes,No,Medium,Medium,Female,Private,0.5,Medium,5.649008644741626,High Performer
5.308685992420217,95.72181118035729,83.45333263476181,6.050152904927534,3.1577238731629347,High School,Yes,No,High,Medium,Female,Private,5.121668599582626,High,2.665206039864776,High Performer
4.975301766937991,55.616059573415725,56.045385699183896,5.724080120572078,3.5599848467145607,Bachelor,Yes,Yes,Medium,Medium,Female,Public,8.44609953586497,Medium,3.5082429871276215,Average
3.8512362043309256,85.34561707867792,29.145434487958433,6.188489701325651,3.1523662017040017,Master,Yes,No,Low,Medium,Male,Public,6.984282875849537,Medium,7.322444546308327,At Risk
6.769955494071499,67.45537844172985,58.81668882463295,8.133498758116472,0.0,Master,Yes,No,Low,Low,Female,Public,8.492432596089728,Medium,3.2446069729668787,Average
2.394872850510771,78.9523082299659,78.7021059802611,6.667167593061597,3.2997742551928813,PhD,No,No,Medium,Medium,Female,Public,5.4809243470459545,Medium,5.341597807867605,Average
1.711712243612892,79.4133619352024,73.0644485442482,4.9753403959281535,0.0,High School,No,Yes,Low,Low,Male,Public,6.64664701978121,High,4.620443400864038,At Risk
2.9621378951781336,71.48388299525517,71.42279371715864,9.652253939589675,3.0777407889468167,Bachelor,No,No,High,High,Male,Public,1.585751976830518,Medium,6.012726942124125,At Risk
3.9316209754667533,63.24351501620406,60.8001004718828,7.479947786717744,1.5586585681147338,High School,Yes,Yes,Low,High,Male,Private,24.814969150125698,Low,3.287784694687139,Average
4.3650091739840375,64.64188421525611,45.8145389567032,4.889584899230246,2.8430399767206267,Bachelor,Yes,No,Medium,High,Female,Public,1.011594820795291,Medium,5.180166955080214,At Risk
3.638145913215505,61.257121267781365,72.72941482436701,6.337226609138765,0.4010619825265209,Bachelor,Yes,No,Medium,High,Male,Public,1.207135114791741,High,5.337445154691754,High Performer
4.528083094771445,62.522666876543326,52.485772849480625,7.166329574242627,3.4054011592473756,PhD,Yes,Yes,Medium,Medium,Male,Public,1.7048645701735485,Medium,5.460361612458439,High Performer
2.122690863714334,73.99232564925967,97.76145100070684,9.556888139946066,0.24203030467413322,Bachelor,No,No,Medium,High,Female,Public,18.511329289078088,Medium,5.158147715925226,Average
6.165646906109889,64.26360016333872,73.55760812531774,5.337831312611696,1.197854106976187,PhD,Yes,No,Low,Low,Female,Public,22.235958217736183,Medium,5.68921864118822,At Risk
3.876773232411147,85.2307809856893,56.29027546169073,8.46406107903392,0.8022864466771578,Master,Yes,No,High,Low,Male,Public,7.921135699985429,Medium,9.383540664101622,At Risk
5.675943747382192,97.30869233003891,55.829221289170576,9.099229640458514,0.0,Master,Yes,Yes,Medium,High,Male,Public,4.9585424030493535,High,10.0,High Performer
4.5140880195665565,66.29920137944936,63.60583690079618,6.057018542388144,2.113433081106162,Master,No,No,Medium,Low,Female,Public,3.67049774273198,High,3.7215677184265563,At Risk
4.685129828730676,78.59106750803066,61.407471169673755,6.58372957170965,4.1673069414043535,Bachelor,No,No,Medium,High,Female,Public,17.637349465453173,Medium,1.0,High Performer
4.8546509203483055,82.495276654544,81.75250663294932,5.445536128939345,5.20028626678401,High School,Yes,Yes,High,Medium,Male,Public,5.9474378331790225,Medium,6.190990601443947,High Performer
4.671562840025972,82.08003406378911,67.7962425461607,6.694808288379543,2.1165869445034975,High School,No,Yes,High,High,Female,Public,14.477636674711349,High,5.372504919802533,High Performer
4.964084139801316,76.13932901874131,54.02552391637208,6.9451150384856035,3.3400175300810266,None,Yes,No,Medium,Low,Male,Public,1.9030147407584863,Medium,7.122083718367161,At Risk
5.993728795198647,86.14023627539584,93.35661027733674,7.989474997123556,2.2785135655142446,Bachelor,No,Yes,Medium,Medium,Female,Public,2.030637579280454,High,5.569771799430635,High Performer
4.294781754552205,82.23373429020985,65.73962497280334,8.63527520653067,2.598659833721855,Bachelor,No,No,Medium,Low,Male,Public,9.64561993570207,Medium,5.117207879051438,High Performer
5.063505636382768,56.43506366509053,76.53259513953346,5.8778559030675295,1.5894216186473134,Bachelor,No,Yes,High,High,Male,Private,0.8117413119893669,High,7.257813191754446,High Performer
3.86539645856916,88.03734096583909,55.87660238832861,4.049012403661008,2.2340923105071226,PhD,Yes,Yes,High,Low,Male,Private,14.587181110082062,High,7.537561176827683,High Performer
6.160175823174209,88.30936255900113,70.44673441616786,6.9681328310856365,2.644974445527714,Master,Yes,No,Low,Medium,Male,Public,3.5410437398812675,Medium,2.2268798824380034,High Performer
2.9854115469110956,63.550708437321276,69.66664986714792,7.440306294952961,1.3058483253484026,High School,Yes,No,Medium,Low,Female,Private,13.046494193708586,High,3.366787625720833,Average
6.701410649366224,75.56906753171403,36.655260618557705,7.374126531527563,1.9070068401284146,High School,Yes,No,High,Low,Female,Public,2.053339008834651,Low,4.788814081422643,Average
3.939763074033485,85.24993489216604,95.2291266569096,6.509990128736434,1.9298838572030141,Bachelor,No,No,Medium,Medium,Female,Private,6.293181737774944,High,5.196875247849167,High Performer
1.8538373468229277,71.86029270630958,84.35966691383821,7.187128149495901,2.99168398079663,High School,Yes,No,Medium,Low,Male,Public,3.29735445033763,High,4.548033593295503,Average
4.192156622366184,91.09467071649019,59.04207025781019,9.27316721252837,0.7207613940467834,Master,Yes,Yes,Medium,Medium,Male,Public,4.92825268701057,Medium,5.868414355723772,High Performer
2.9784225137876787,100.0,48.465953893162165,7.572601253443764,1.9381493496708182,Bachelor,Yes,No,Medium,Low,Male,Public,3.509653143134021,Medium,6.992209578634201,At Risk
5.260965323483086,63.210209510475266,70.21342420705328,6.439947362495373,4.294406562863237,Bachelor,Yes,Yes,High,Medium,Male,Public,17.073787130257184,Medium,8.445419421441457,High Performer
3.0210640310464134,54.28433095269338,66.30046549121595,6.249703274356007,3.3968721831031248,Master,Yes,No,Medium,Medium,Female,Private,5.889988776335588,High,6.157826047545799,At Risk
3.3307248501778304,79.55727893407314,70.33503422844844,6.745221463483404,3.6190148586664463,Master,Yes,Yes,Low,Medium,Male,Public,1.447211227414602,High,3.29533264309378,High Performer
1.1656889035817035,85.82343757689215,67.87366094291134,9.45510994274596,2.029318208213641,High School,Yes,Yes,Low,Medium,Female,Public,12.021811399198665,Medium,4.705247549604364,At Risk
3.321540521126385,71.53700439232847,72.5936148395889,6.725048935710704,2.385197076423228,Bachelor,Yes,No,Low,High,Female,Public,1.740910822043892,High,4.849295517480886,High Performer
0.3641810100565648,96.79890994981551,86.7095854908771,6.970308483218938,3.2026834000435107,Bachelor,No,Yes,Medium,Low,Male,Public,2.3229324368539763,Medium,6.029280479962318,Average
1.624145764771415,54.92091300415127,73.52154807692969,6.276529643595546,3.872306635437117,High School,Yes,Yes,Medium,Low,Female,Public,0.5386148426012187,Medium,5.776336066867884,At Risk
5.1406219842164464,85.39377934547417,49.25516751635088,8.648475036162948,0.0,High School,No,No,Low,Medium,Male,Public,11.51125173494825,Medium,9.10079330222302,At Risk
5.178700237976249,65.9120876886166,85.43844279068678,9.939755882117012,0.4214704315401854,Bachelor,Yes,No,Medium,Medium,Male,Public,1.6851461211451162,Medium,4.0769737294901836,Average
4.6381863426774474,100.0,89.60921845232431,7.675919574147082,3.5713329216831777,High School,Yes,No,Medium,Medium,Female,Private,1.49821741492508,Low,5.769501067533606,High Performer
2.5495357853061806,100.0,100.0,7.124159355678138,1.6677327730774358,High School,Yes,No,Low,Medium,Male,Public,12.645082591921494,Medium,9.709422795488184,Average
3.9284329657870303,63.500151183249784,48.14758950140603,7.055174249761352,1.1939350528903072,Bachelor,Yes,Yes,Medium,High,Male,Public,8.187306177566464,Medium,3.8295862061927974,Average
3.9945961913641472,66.7566429613713,68.64323019725413,3.4235398168213815,0.4950068156052754,Master,Yes,No,High,Low,Female,Public,0.7603911862996229,High,5.29029739234071,Average
2.262452966211186,87.89381830469702,33.768519452165194,8.117726296427225,1.3339799581470686,High School,Yes,Yes,Medium,Medium,Male,Private,7.333716674454697,Low,3.110238997751969,At Risk
6.255097452650726,69.19304025315728,73.29723734568813,7.201249623993765,0.3171568598914103,None,Yes,No,High,Medium,Female,Public,12.211138350560569,Medium,5.164173799254863,High Performer
5.316043435863508,74.31883173101643,56.776995527498414,7.642513075991087,4.509313127278972,Master,Yes,No,Medium,Medium,Male,Public,0.5,Medium,3.4395657037247167,High Performer
